agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,alumnos_psu,psu_lenguaje,psu_matematica,psu_nem,alumnos_psu_lenguaje,alumnos_psu_matematica,alumnos_psu_nem
2008,24327,LICEO EXPERIMENTAL UMAG,PUNTA ARENAS,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Particular Subvencionado,URBANO,FUNCIONANDO,-53.15154830,-70.91049493,108,517,500,597,108,107,108
2008,24329,LICEO SAN JOSE,PUNTA ARENAS,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Particular Subvencionado,URBANO,FUNCIONANDO,-53.16139235,-70.90997479,87,563,585,546,87,87,87
2008,24330,FUNDACIÓN PARA EL DESARROLLO,PUNTA ARENAS,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Particular Subvencionado,URBANO,FUNCIONANDO,,,13,393,414,455,13,13,13
2008,24403,LICEO MUNICIPALIZADO MARCELO ASTORECA C.,LA PINTANA,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Municipal,URBANO,FUNCIONANDO,-33.59420314,-70.62514074,6,321,357,0,6,6,0
2008,24405,COLEGIO POLIVALENTE LOVAINA,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.56456213,-70.57975077,49,469,486,481,49,49,49
2008,24407,COLEGIO SANTA TERESA DE JESUS DE LOS ANDES,HUECHURABA,Stgo. Norte (Chacabuco),METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.36350808,-70.63195074,32,379,421,415,32,31,32
2008,24409,COLEGIO SAN NICOLAS DE MYRA,LAS CONDES,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.39191919,-70.50395325,49,589,619,566,49,49,49
2008,24410,COLEGIO SANTA MARIA DE LA CORDILLERA,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.57687758,-70.57293980,84,579,595,590,84,84,84
2008,24423,COLEGIO SAN JUAN DIEGO,RECOLETA,Stgo. Norte (Chacabuco),METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.38346296,-70.64105239,53,546,512,555,53,53,53
2008,24426,ESCUELA PARTICULAR PHILIPPE COUSTEAU,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.55345802,-70.59122431,38,442,437,461,38,38,38
2008,24427,COLEGIO SAN VIATOR,MACUL,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.50654484,-70.60104401,83,564,586,584,83,83,83
2008,24432,COLEGIO STA CATALINA DE SIENA SN ALBERTO HURT,LO BARNECHEA,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.35125319,-70.50479015,29,591,611,538,29,29,29
2008,24438,COLEGIO MERRYLAND,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.56469433,-70.56722489,31,493,475,501,31,31,31
2008,24440,LICEO AGRICOLA SANTA ANA,TALAGANTE,Talagante,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,RURAL,FUNCIONANDO,-33.64870133,-70.89889556,34,385,393,606,34,34,34
2008,24443,LICEO MUNICIPAL CHILOE,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Municipal,URBANO,FUNCIONANDO,-33.62612183,-70.62279704,38,424,401,545,38,38,38
2008,24444,LICEO INDUSTRIAL HARDWARE,SAN BERNARDO,Santiago Sur,METROPOLITANA DE SANTIAGO          ,13,Municipal,URBANO,FUNCIONANDO,-33.59572575,-70.68589250,64,418,396,497,62,64,64
2008,24445,LICEO MUNICIPAL EL ROBLE,LA PINTANA,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Municipal,URBANO,FUNCIONANDO,-33.56341386,-70.64707732,17,371,367,513,17,16,17
2008,24446,COMPLEJO EDUC. AGRICOLA DE TALAGANTE,TALAGANTE,Talagante,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,RURAL,FUNCIONANDO,-33.66957269,-70.84983047,29,448,419,540,29,29,29
2008,24448,COLEGIO ARTISTICO EL SALVADOR ANEXO,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.56056751,-70.56694567,18,481,448,489,18,18,17
2008,24459,ESC. BAS.TALLERES PREVOC.HOGAR DE CRISTO,LA GRANJA,Santiago Sur,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.52847083,-70.63534510,23,369,360,470,22,22,23
2008,24460,COLEGIO PARTICULAR KRONBERG COLLEGE,MAIPÚ,Santiago Poniente,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.50220278,-70.74235476,43,471,480,484,43,43,43
